participantId,date,venueId,amount,business
45,2022-07-01,262,38.00537955363991,School
45,2022-08-01,262,38.00537955363991,School
45,2022-09-01,262,38.00537955363991,School
45,2022-10-01,262,38.00537955363991,School
45,2022-11-01,262,38.00537955363991,School
45,2022-12-01,262,38.00537955363991,School
45,2023-01-01,262,38.00537955363991,School
45,2023-02-01,262,38.00537955363991,School
45,2023-03-01,262,38.00537955363991,School
45,2023-04-01,262,38.00537955363991,School
45,2023-05-01,262,38.00537955363991,School
46,2022-03-01,262,38.00537955363991,School
46,2022-04-01,262,38.00537955363991,School
46,2022-05-01,262,38.00537955363991,School
46,2022-06-01,262,38.00537955363991,School
46,2022-07-01,262,38.00537955363991,School
46,2022-08-01,262,38.00537955363991,School
46,2022-09-01,262,38.00537955363991,School
46,2022-10-01,262,38.00537955363991,School
46,2022-11-01,262,38.00537955363991,School
46,2022-12-01,262,38.00537955363991,School
46,2023-01-01,262,38.00537955363991,School
46,2023-02-01,262,38.00537955363991,School
46,2023-03-01,262,38.00537955363991,School
46,2023-04-01,262,38.00537955363991,School
46,2023-05-01,262,38.00537955363991,School
47,2022-03-01,662,12.812445018190989,School
47,2022-04-01,662,12.812445018190989,School
47,2022-05-01,662,12.812445018190989,School
47,2022-06-01,662,12.812445018190989,School
47,2022-07-01,662,12.812445018190989,School
47,2022-08-01,662,12.812445018190989,School
47,2022-09-01,662,12.812445018190989,School
47,2022-10-01,662,12.812445018190989,School
47,2022-11-01,662,12.812445018190989,School
47,2022-12-01,662,12.812445018190989,School
47,2023-01-01,662,12.812445018190989,School
47,2023-02-01,662,12.812445018190989,School
47,2023-03-01,662,12.812445018190989,School
47,2023-04-01,662,12.812445018190989,School
47,2023-05-01,662,12.812445018190989,School
48,2022-03-01,662,12.812445018190989,School
48,2022-04-01,662,12.812445018190989,School
48,2022-05-01,662,12.812445018190989,School
48,2022-06-01,662,12.812445018190989,School
48,2022-07-01,662,12.812445018190989,School
48,2022-08-01,662,12.812445018190989,School
48,2022-09-01,662,12.812445018190989,School
48,2022-10-01,662,12.812445018190989,School
48,2022-11-01,662,12.812445018190989,School
48,2022-12-01,662,12.812445018190989,School
48,2023-01-01,662,12.812445018190989,School
48,2023-02-01,662,12.812445018190989,School
48,2023-03-01,662,12.812445018190989,School
48,2023-04-01,662,12.812445018190989,School
48,2023-05-01,662,12.812445018190989,School
49,2022-03-01,262,38.00537955363991,School
49,2022-04-01,262,38.00537955363991,School
49,2022-05-01,262,38.00537955363991,School
49,2022-06-01,262,38.00537955363991,School
49,2022-07-01,262,38.00537955363991,School
49,2022-08-01,262,38.00537955363991,School
49,2022-09-01,262,38.00537955363991,School
49,2022-10-01,262,38.00537955363991,School
49,2022-11-01,262,38.00537955363991,School
49,2022-12-01,262,38.00537955363991,School
49,2023-01-01,262,38.00537955363991,School
49,2023-02-01,262,38.00537955363991,School
49,2023-03-01,262,38.00537955363991,School
49,2023-04-01,262,38.00537955363991,School
49,2023-05-01,262,38.00537955363991,School
50,2022-03-01,662,12.812445018190989,School
50,2022-04-01,662,12.812445018190989,School
50,2022-05-01,662,12.812445018190989,School
50,2022-06-01,662,12.812445018190989,School
50,2022-07-01,662,12.812445018190989,School
50,2022-08-01,662,12.812445018190989,School
50,2022-09-01,662,12.812445018190989,School
50,2022-10-01,662,12.812445018190989,School
50,2022-11-01,662,12.812445018190989,School
50,2022-12-01,662,12.812445018190989,School
50,2023-01-01,662,12.812445018190989,School
50,2023-02-01,662,12.812445018190989,School
50,2023-03-01,662,12.812445018190989,School
50,2023-04-01,662,12.812445018190989,School
50,2023-05-01,662,12.812445018190989,School
51,2022-03-01,662,12.812445018190989,School
51,2022-04-01,662,12.812445018190989,School
51,2022-05-01,662,12.812445018190989,School
51,2022-06-01,662,12.812445018190989,School
51,2022-07-01,662,12.812445018190989,School
51,2022-08-01,662,12.812445018190989,School
51,2022-09-01,662,12.812445018190989,School
51,2022-10-01,662,12.812445018190989,School
51,2022-11-01,662,12.812445018190989,School
51,2022-12-01,662,12.812445018190989,School
51,2023-01-01,662,12.812445018190989,School
51,2023-02-01,662,12.812445018190989,School
51,2023-03-01,662,12.812445018190989,School
51,2023-04-01,662,12.812445018190989,School
51,2023-05-01,662,12.812445018190989,School
52,2022-03-01,662,12.812445018190989,School
52,2022-04-01,662,12.812445018190989,School
52,2022-05-01,662,12.812445018190989,School
52,2022-06-01,662,12.812445018190989,School
52,2022-07-01,662,12.812445018190989,School
52,2022-08-01,662,12.812445018190989,School
52,2022-09-01,662,12.812445018190989,School
52,2022-10-01,662,12.812445018190989,School
52,2022-11-01,662,12.812445018190989,School
52,2022-12-01,662,12.812445018190989,School
52,2023-01-01,662,12.812445018190989,School
52,2023-02-01,662,12.812445018190989,School
52,2023-03-01,662,12.812445018190989,School
52,2023-04-01,662,12.812445018190989,School
52,2023-05-01,662,12.812445018190989,School
53,2022-03-01,262,38.00537955363991,School
53,2022-04-01,262,38.00537955363991,School
53,2022-05-01,262,38.00537955363991,School
53,2022-06-01,262,38.00537955363991,School
53,2022-07-01,262,38.00537955363991,School
53,2022-08-01,262,38.00537955363991,School
53,2022-09-01,262,38.00537955363991,School
53,2022-10-01,262,38.00537955363991,School
53,2022-11-01,262,38.00537955363991,School
53,2022-12-01,262,38.00537955363991,School
53,2023-01-01,262,38.00537955363991,School
53,2023-02-01,262,38.00537955363991,School
53,2023-03-01,262,38.00537955363991,School
53,2023-04-01,262,38.00537955363991,School
53,2023-05-01,262,38.00537955363991,School
54,2022-03-01,662,12.812445018190989,School
54,2022-04-01,662,12.812445018190989,School
54,2022-05-01,662,12.812445018190989,School
54,2022-06-01,662,12.812445018190989,School
54,2022-07-01,662,12.812445018190989,School
54,2022-08-01,662,12.812445018190989,School
54,2022-09-01,662,12.812445018190989,School
54,2022-10-01,662,12.812445018190989,School
54,2022-11-01,662,12.812445018190989,School
54,2022-12-01,662,12.812445018190989,School
54,2023-01-01,662,12.812445018190989,School
54,2023-02-01,662,12.812445018190989,School
54,2023-03-01,662,12.812445018190989,School
54,2023-04-01,662,12.812445018190989,School
54,2023-05-01,662,12.812445018190989,School
55,2022-03-01,662,12.812445018190989,School
55,2022-04-01,662,12.812445018190989,School
55,2022-05-01,662,12.812445018190989,School
55,2022-06-01,662,12.812445018190989,School
55,2022-07-01,662,12.812445018190989,School
55,2022-08-01,662,12.812445018190989,School
55,2022-09-01,662,12.812445018190989,School
55,2022-10-01,662,12.812445018190989,School
55,2022-11-01,662,12.812445018190989,School
55,2022-12-01,662,12.812445018190989,School
55,2023-01-01,662,12.812445018190989,School
55,2023-02-01,662,12.812445018190989,School
55,2023-03-01,662,12.812445018190989,School
55,2023-04-01,662,12.812445018190989,School
55,2023-05-01,662,12.812445018190989,School
56,2022-03-01,662,12.812445018190989,School
56,2022-04-01,662,12.812445018190989,School
56,2022-05-01,662,12.812445018190989,School
56,2022-06-01,662,12.812445018190989,School
56,2022-07-01,662,12.812445018190989,School
56,2022-08-01,662,12.812445018190989,School
56,2022-09-01,662,12.812445018190989,School
56,2022-10-01,662,12.812445018190989,School
56,2022-11-01,662,12.812445018190989,School
56,2022-12-01,662,12.812445018190989,School
56,2023-01-01,662,12.812445018190989,School
56,2023-02-01,662,12.812445018190989,School
56,2023-03-01,662,12.812445018190989,School
56,2023-04-01,662,12.812445018190989,School
56,2023-05-01,662,12.812445018190989,School
57,2022-03-01,662,12.812445018190989,School
57,2022-04-01,662,12.812445018190989,School
57,2022-05-01,662,12.812445018190989,School
57,2022-06-01,662,12.812445018190989,School
57,2022-07-01,662,12.812445018190989,School
57,2022-08-01,662,12.812445018190989,School
57,2022-09-01,662,12.812445018190989,School
57,2022-10-01,662,12.812445018190989,School
57,2022-11-01,662,12.812445018190989,School
57,2022-12-01,662,12.812445018190989,School
57,2023-01-01,662,12.812445018190989,School
57,2023-02-01,662,12.812445018190989,School
57,2023-03-01,662,12.812445018190989,School
57,2023-04-01,662,12.812445018190989,School
57,2023-05-01,662,12.812445018190989,School
58,2022-03-01,662,12.812445018190989,School
58,2022-04-01,662,12.812445018190989,School
58,2022-05-01,662,12.812445018190989,School
58,2022-06-01,662,12.812445018190989,School
58,2022-07-01,662,12.812445018190989,School
58,2022-08-01,662,12.812445018190989,School
58,2022-09-01,662,12.812445018190989,School
58,2022-10-01,662,12.812445018190989,School
58,2022-11-01,662,12.812445018190989,School
58,2022-12-01,662,12.812445018190989,School
58,2023-01-01,662,12.812445018190989,School
58,2023-02-01,662,12.812445018190989,School
58,2023-03-01,662,12.812445018190989,School
58,2023-04-01,662,12.812445018190989,School
58,2023-05-01,662,12.812445018190989,School
59,2022-03-01,262,38.00537955363991,School
59,2022-04-01,262,38.00537955363991,School
59,2022-05-01,262,38.00537955363991,School
59,2022-06-01,262,38.00537955363991,School
59,2022-07-01,262,38.00537955363991,School
59,2022-08-01,262,38.00537955363991,School
59,2022-09-01,262,38.00537955363991,School
59,2022-10-01,262,38.00537955363991,School
59,2022-11-01,262,38.00537955363991,School
59,2022-12-01,262,38.00537955363991,School
59,2023-01-01,262,38.00537955363991,School
59,2023-02-01,262,38.00537955363991,School
59,2023-03-01,262,38.00537955363991,School
59,2023-04-01,262,38.00537955363991,School
59,2023-05-01,262,38.00537955363991,School
60,2022-03-01,662,12.812445018190989,School
60,2022-04-01,662,12.812445018190989,School
60,2022-05-01,662,12.812445018190989,School
60,2022-06-01,662,12.812445018190989,School
60,2022-07-01,662,12.812445018190989,School
60,2022-08-01,662,12.812445018190989,School
60,2022-09-01,662,12.812445018190989,School
60,2022-10-01,662,12.812445018190989,School
60,2022-11-01,662,12.812445018190989,School
60,2022-12-01,662,12.812445018190989,School
60,2023-01-01,662,12.812445018190989,School
60,2023-02-01,662,12.812445018190989,School
60,2023-03-01,662,12.812445018190989,School
60,2023-04-01,662,12.812445018190989,School
60,2023-05-01,662,12.812445018190989,School
61,2022-03-01,662,12.812445018190989,School
61,2022-04-01,662,12.812445018190989,School
61,2022-05-01,662,12.812445018190989,School
61,2022-06-01,662,12.812445018190989,School
61,2022-07-01,662,12.812445018190989,School
61,2022-08-01,662,12.812445018190989,School
61,2022-09-01,662,12.812445018190989,School
61,2022-10-01,662,12.812445018190989,School
61,2022-11-01,662,12.812445018190989,School
61,2022-12-01,662,12.812445018190989,School
61,2023-01-01,662,12.812445018190989,School
61,2023-02-01,662,12.812445018190989,School
61,2023-03-01,662,12.812445018190989,School
61,2023-04-01,662,12.812445018190989,School
61,2023-05-01,662,12.812445018190989,School
62,2022-03-01,662,12.812445018190989,School
62,2022-04-01,662,12.812445018190989,School
62,2022-05-01,662,12.812445018190989,School
62,2022-06-01,662,12.812445018190989,School
62,2022-07-01,662,12.812445018190989,School
62,2022-08-01,662,12.812445018190989,School
62,2022-09-01,662,12.812445018190989,School
62,2022-10-01,662,12.812445018190989,School
62,2022-11-01,662,12.812445018190989,School
62,2022-12-01,662,12.812445018190989,School
62,2023-01-01,662,12.812445018190989,School
62,2023-02-01,662,12.812445018190989,School
62,2023-03-01,662,12.812445018190989,School
62,2023-04-01,662,12.812445018190989,School
62,2023-05-01,662,12.812445018190989,School
63,2022-03-01,662,12.812445018190989,School
63,2022-04-01,662,12.812445018190989,School
63,2022-05-01,662,12.812445018190989,School
63,2022-06-01,662,12.812445018190989,School
63,2022-07-01,662,12.812445018190989,School
63,2022-08-01,662,12.812445018190989,School
63,2022-09-01,662,12.812445018190989,School
63,2022-10-01,662,12.812445018190989,School
63,2022-11-01,662,12.812445018190989,School
63,2022-12-01,662,12.812445018190989,School
63,2023-01-01,662,12.812445018190989,School
63,2023-02-01,662,12.812445018190989,School
63,2023-03-01,662,12.812445018190989,School
63,2023-04-01,662,12.812445018190989,School
63,2023-05-01,662,12.812445018190989,School
64,2022-03-01,662,12.812445018190989,School
64,2022-04-01,662,12.812445018190989,School
64,2022-05-01,662,12.812445018190989,School
64,2022-06-01,662,12.812445018190989,School
64,2022-07-01,662,12.812445018190989,School
64,2022-08-01,662,12.812445018190989,School
64,2022-09-01,662,12.812445018190989,School
64,2022-10-01,662,12.812445018190989,School
64,2022-11-01,662,12.812445018190989,School
64,2022-12-01,662,12.812445018190989,School
64,2023-01-01,662,12.812445018190989,School
64,2023-02-01,662,12.812445018190989,School
64,2023-03-01,662,12.812445018190989,School
64,2023-04-01,662,12.812445018190989,School
64,2023-05-01,662,12.812445018190989,School
65,2022-03-01,662,12.812445018190989,School
65,2022-04-01,662,12.812445018190989,School
65,2022-05-01,662,12.812445018190989,School
65,2022-06-01,662,12.812445018190989,School
65,2022-07-01,662,12.812445018190989,School
65,2022-08-01,662,12.812445018190989,School
65,2022-09-01,662,12.812445018190989,School
65,2022-10-01,662,12.812445018190989,School
65,2022-11-01,662,12.812445018190989,School
65,2022-12-01,662,12.812445018190989,School
65,2023-01-01,662,12.812445018190989,School
65,2023-02-01,662,12.812445018190989,School
65,2023-03-01,662,12.812445018190989,School
65,2023-04-01,662,12.812445018190989,School
65,2023-05-01,662,12.812445018190989,School
66,2022-03-01,662,12.812445018190989,School
66,2022-04-01,662,12.812445018190989,School
66,2022-05-01,662,12.812445018190989,School
66,2022-06-01,662,12.812445018190989,School
66,2022-07-01,662,12.812445018190989,School
66,2022-08-01,662,12.812445018190989,School
66,2022-09-01,662,12.812445018190989,School
66,2022-10-01,662,12.812445018190989,School
66,2022-11-01,662,12.812445018190989,School
66,2022-12-01,662,12.812445018190989,School
66,2023-01-01,662,12.812445018190989,School
66,2023-02-01,662,12.812445018190989,School
66,2023-03-01,662,12.812445018190989,School
66,2023-04-01,662,12.812445018190989,School
66,2023-05-01,662,12.812445018190989,School
67,2022-03-01,662,12.812445018190989,School
67,2022-04-01,662,12.812445018190989,School
67,2022-05-01,662,12.812445018190989,School
67,2022-06-01,662,12.812445018190989,School
67,2022-07-01,662,12.812445018190989,School
67,2022-08-01,662,12.812445018190989,School
67,2022-09-01,662,12.812445018190989,School
67,2022-10-01,662,12.812445018190989,School
67,2022-11-01,662,12.812445018190989,School
67,2022-12-01,662,12.812445018190989,School
67,2023-01-01,662,12.812445018190989,School
67,2023-02-01,662,12.812445018190989,School
67,2023-03-01,662,12.812445018190989,School
67,2023-04-01,662,12.812445018190989,School
67,2023-05-01,662,12.812445018190989,School
68,2022-03-01,662,12.812445018190989,School
68,2022-04-01,662,12.812445018190989,School
68,2022-05-01,662,12.812445018190989,School
68,2022-06-01,662,12.812445018190989,School
68,2022-07-01,662,12.812445018190989,School
68,2022-08-01,662,12.812445018190989,School
68,2022-09-01,662,12.812445018190989,School
68,2022-10-01,662,12.812445018190989,School
68,2022-11-01,662,12.812445018190989,School
68,2022-12-01,662,12.812445018190989,School
68,2023-01-01,662,12.812445018190989,School
68,2023-02-01,662,12.812445018190989,School
68,2023-03-01,662,12.812445018190989,School
68,2023-04-01,662,12.812445018190989,School
68,2023-05-01,662,12.812445018190989,School
69,2022-03-01,662,12.812445018190989,School
69,2022-04-01,662,12.812445018190989,School
69,2022-05-01,662,12.812445018190989,School
69,2022-06-01,662,12.812445018190989,School
69,2022-07-01,662,12.812445018190989,School
69,2022-08-01,662,12.812445018190989,School
69,2022-09-01,662,12.812445018190989,School
69,2022-10-01,662,12.812445018190989,School
69,2022-11-01,662,12.812445018190989,School
69,2022-12-01,662,12.812445018190989,School
69,2023-01-01,662,12.812445018190989,School
69,2023-02-01,662,12.812445018190989,School
69,2023-03-01,662,12.812445018190989,School
69,2023-04-01,662,12.812445018190989,School
69,2023-05-01,662,12.812445018190989,School
70,2022-03-01,662,12.812445018190989,School
70,2022-04-01,662,12.812445018190989,School
70,2022-05-01,662,12.812445018190989,School
70,2022-06-01,662,12.812445018190989,School
70,2022-07-01,662,12.812445018190989,School
70,2022-08-01,662,12.812445018190989,School
70,2022-09-01,662,12.812445018190989,School
70,2022-10-01,662,12.812445018190989,School
70,2022-11-01,662,12.812445018190989,School
70,2022-12-01,662,12.812445018190989,School
70,2023-01-01,662,12.812445018190989,School
70,2023-02-01,662,12.812445018190989,School
70,2023-03-01,662,12.812445018190989,School
70,2023-04-01,662,12.812445018190989,School
70,2023-05-01,662,12.812445018190989,School
71,2022-03-01,662,12.812445018190989,School
71,2022-04-01,662,12.812445018190989,School
71,2022-05-01,662,12.812445018190989,School
71,2022-06-01,662,12.812445018190989,School
71,2022-07-01,662,12.812445018190989,School
71,2022-08-01,662,12.812445018190989,School
71,2022-09-01,662,12.812445018190989,School
71,2022-10-01,662,12.812445018190989,School
71,2022-11-01,662,12.812445018190989,School
71,2022-12-01,662,12.812445018190989,School
71,2023-01-01,662,12.812445018190989,School
71,2023-02-01,662,12.812445018190989,School
71,2023-03-01,662,12.812445018190989,School
71,2023-04-01,662,12.812445018190989,School
71,2023-05-01,662,12.812445018190989,School
72,2022-03-01,262,38.00537955363991,School
72,2022-04-01,262,38.00537955363991,School
72,2022-05-01,262,38.00537955363991,School
72,2022-06-01,262,38.00537955363991,School
72,2022-07-01,262,38.00537955363991,School
72,2022-08-01,262,38.00537955363991,School
72,2022-09-01,262,38.00537955363991,School
72,2022-10-01,262,38.00537955363991,School
72,2022-11-01,262,38.00537955363991,School
72,2022-12-01,262,38.00537955363991,School
72,2023-01-01,262,38.00537955363991,School
72,2023-02-01,262,38.00537955363991,School
72,2023-03-01,262,38.00537955363991,School
72,2023-04-01,262,38.00537955363991,School
72,2023-05-01,262,38.00537955363991,School
73,2022-03-01,662,12.812445018190989,School
73,2022-04-01,662,12.812445018190989,School
73,2022-05-01,662,12.812445018190989,School
73,2022-06-01,662,12.812445018190989,School
73,2022-07-01,662,12.812445018190989,School
73,2022-08-01,662,12.812445018190989,School
73,2022-09-01,662,12.812445018190989,School
73,2022-10-01,662,12.812445018190989,School
73,2022-11-01,662,12.812445018190989,School
73,2022-12-01,662,12.812445018190989,School
73,2023-01-01,662,12.812445018190989,School
73,2023-02-01,662,12.812445018190989,School
73,2023-03-01,662,12.812445018190989,School
73,2023-04-01,662,12.812445018190989,School
73,2023-05-01,662,12.812445018190989,School
74,2022-03-01,262,38.00537955363991,School
74,2022-04-01,262,38.00537955363991,School
74,2022-05-01,262,38.00537955363991,School
74,2022-06-01,262,38.00537955363991,School
74,2022-07-01,262,38.00537955363991,School
74,2022-08-01,262,38.00537955363991,School
74,2022-09-01,262,38.00537955363991,School
74,2022-10-01,262,38.00537955363991,School
74,2022-11-01,262,38.00537955363991,School
74,2022-12-01,262,38.00537955363991,School
74,2023-01-01,262,38.00537955363991,School
74,2023-02-01,262,38.00537955363991,School
74,2023-03-01,262,38.00537955363991,School
74,2023-04-01,262,38.00537955363991,School
74,2023-05-01,262,38.00537955363991,School
252,2022-03-01,662,12.812445018190989,School
252,2022-04-01,662,12.812445018190989,School
252,2022-05-01,662,12.812445018190989,School
252,2022-06-01,662,12.812445018190989,School
252,2022-07-01,662,12.812445018190989,School
252,2022-08-01,662,12.812445018190989,School
252,2022-09-01,662,12.812445018190989,School
252,2022-10-01,662,12.812445018190989,School
252,2022-11-01,662,12.812445018190989,School
252,2022-12-01,662,12.812445018190989,School
252,2023-01-01,662,12.812445018190989,School
252,2023-02-01,662,12.812445018190989,School
252,2023-03-01,662,12.812445018190989,School
252,2023-04-01,662,12.812445018190989,School
252,2023-05-01,662,12.812445018190989,School
253,2022-03-01,662,12.812445018190989,School
253,2022-04-01,662,12.812445018190989,School
253,2022-05-01,662,12.812445018190989,School
253,2022-06-01,662,12.812445018190989,School
253,2022-07-01,662,12.812445018190989,School
253,2022-08-01,662,12.812445018190989,School
253,2022-09-01,662,12.812445018190989,School
253,2022-10-01,662,12.812445018190989,School
253,2022-11-01,662,12.812445018190989,School
253,2022-12-01,662,12.812445018190989,School
253,2023-01-01,662,12.812445018190989,School
253,2023-02-01,662,12.812445018190989,School
253,2023-03-01,662,12.812445018190989,School
253,2023-04-01,662,12.812445018190989,School
253,2023-05-01,662,12.812445018190989,School
254,2022-03-01,262,38.00537955363991,School
254,2022-04-01,262,38.00537955363991,School
254,2022-05-01,262,38.00537955363991,School
254,2022-06-01,262,38.00537955363991,School
254,2022-07-01,262,38.00537955363991,School
254,2022-08-01,262,38.00537955363991,School
254,2022-09-01,262,38.00537955363991,School
254,2022-10-01,262,38.00537955363991,School
254,2022-11-01,262,38.00537955363991,School
254,2022-12-01,262,38.00537955363991,School
254,2023-01-01,262,38.00537955363991,School
254,2023-02-01,262,38.00537955363991,School
254,2023-03-01,262,38.00537955363991,School
254,2023-04-01,262,38.00537955363991,School
254,2023-05-01,262,38.00537955363991,School
255,2022-03-01,943,91.14351384881228,School
255,2022-04-01,943,91.14351384881228,School
255,2022-05-01,943,91.14351384881228,School
255,2022-06-01,943,91.14351384881228,School
255,2022-07-01,943,91.14351384881228,School
255,2022-08-01,943,91.14351384881228,School
255,2022-09-01,943,91.14351384881228,School
255,2022-10-01,943,91.14351384881228,School
255,2022-11-01,943,91.14351384881228,School
255,2022-12-01,943,91.14351384881228,School
255,2023-01-01,943,91.14351384881228,School
255,2023-02-01,943,91.14351384881228,School
255,2023-03-01,943,91.14351384881228,School
255,2023-04-01,943,91.14351384881228,School
255,2023-05-01,943,91.14351384881228,School
256,2022-03-01,943,91.14351384881228,School
257,2022-03-01,943,91.14351384881228,School
257,2022-04-01,943,91.14351384881228,School
257,2022-05-01,943,91.14351384881228,School
257,2022-06-01,943,91.14351384881228,School
257,2022-07-01,943,91.14351384881228,School
257,2022-08-01,943,91.14351384881228,School
257,2022-09-01,943,91.14351384881228,School
257,2022-10-01,943,91.14351384881228,School
257,2022-11-01,943,91.14351384881228,School
257,2022-12-01,943,91.14351384881228,School
257,2023-01-01,943,91.14351384881228,School
257,2023-02-01,943,91.14351384881228,School
257,2023-03-01,943,91.14351384881228,School
257,2023-04-01,943,91.14351384881228,School
257,2023-05-01,943,91.14351384881228,School
258,2022-03-01,943,91.14351384881228,School
258,2022-04-01,943,91.14351384881228,School
258,2022-05-01,943,91.14351384881228,School
258,2022-06-01,943,91.14351384881228,School
258,2022-07-01,943,91.14351384881228,School
258,2022-08-01,943,91.14351384881228,School
258,2022-09-01,943,91.14351384881228,School
258,2022-10-01,943,91.14351384881228,School
258,2022-11-01,943,91.14351384881228,School
258,2022-12-01,943,91.14351384881228,School
258,2023-01-01,943,91.14351384881228,School
258,2023-02-01,943,91.14351384881228,School
258,2023-03-01,943,91.14351384881228,School
258,2023-04-01,943,91.14351384881228,School
258,2023-05-01,943,91.14351384881228,School
259,2022-03-01,262,38.00537955363991,School
259,2022-04-01,262,38.00537955363991,School
259,2022-05-01,262,38.00537955363991,School
259,2022-06-01,262,38.00537955363991,School
259,2022-07-01,262,38.00537955363991,School
259,2022-08-01,262,38.00537955363991,School
259,2022-09-01,262,38.00537955363991,School
259,2022-10-01,262,38.00537955363991,School
259,2022-11-01,262,38.00537955363991,School
259,2022-12-01,262,38.00537955363991,School
259,2023-01-01,262,38.00537955363991,School
259,2023-02-01,262,38.00537955363991,School
259,2023-03-01,262,38.00537955363991,School
259,2023-04-01,262,38.00537955363991,School
259,2023-05-01,262,38.00537955363991,School
260,2022-03-01,943,91.14351384881228,School
260,2022-04-01,943,91.14351384881228,School
260,2022-05-01,943,91.14351384881228,School
260,2022-06-01,943,91.14351384881228,School
260,2022-07-01,943,91.14351384881228,School
260,2022-08-01,943,91.14351384881228,School
260,2022-09-01,943,91.14351384881228,School
260,2022-10-01,943,91.14351384881228,School
260,2022-11-01,943,91.14351384881228,School
260,2022-12-01,943,91.14351384881228,School
260,2023-01-01,943,91.14351384881228,School
260,2023-02-01,943,91.14351384881228,School
260,2023-03-01,943,91.14351384881228,School
260,2023-04-01,943,91.14351384881228,School
260,2023-05-01,943,91.14351384881228,School
261,2022-03-01,943,91.14351384881228,School
261,2022-04-01,943,91.14351384881228,School
261,2022-05-01,943,91.14351384881228,School
261,2022-06-01,943,91.14351384881228,School
261,2022-07-01,943,91.14351384881228,School
261,2022-08-01,943,91.14351384881228,School
261,2022-09-01,943,91.14351384881228,School
261,2022-10-01,943,91.14351384881228,School
261,2022-11-01,943,91.14351384881228,School
261,2022-12-01,943,91.14351384881228,School
261,2023-01-01,943,91.14351384881228,School
261,2023-02-01,943,91.14351384881228,School
261,2023-03-01,943,91.14351384881228,School
261,2023-04-01,943,91.14351384881228,School
261,2023-05-01,943,91.14351384881228,School
262,2022-03-01,943,91.14351384881228,School
263,2022-03-01,262,38.00537955363991,School
263,2022-04-01,262,38.00537955363991,School
263,2022-05-01,262,38.00537955363991,School
263,2022-06-01,262,38.00537955363991,School
263,2022-07-01,262,38.00537955363991,School
263,2022-08-01,262,38.00537955363991,School
263,2022-09-01,262,38.00537955363991,School
263,2022-10-01,262,38.00537955363991,School
263,2022-11-01,262,38.00537955363991,School
263,2022-12-01,262,38.00537955363991,School
263,2023-01-01,262,38.00537955363991,School
263,2023-02-01,262,38.00537955363991,School
263,2023-03-01,262,38.00537955363991,School
263,2023-04-01,262,38.00537955363991,School
263,2023-05-01,262,38.00537955363991,School
264,2022-03-01,262,38.00537955363991,School
264,2022-04-01,262,38.00537955363991,School
264,2022-05-01,262,38.00537955363991,School
264,2022-06-01,262,38.00537955363991,School
264,2022-07-01,262,38.00537955363991,School
264,2022-08-01,262,38.00537955363991,School
264,2022-09-01,262,38.00537955363991,School
264,2022-10-01,262,38.00537955363991,School
264,2022-11-01,262,38.00537955363991,School
264,2022-12-01,262,38.00537955363991,School
264,2023-01-01,262,38.00537955363991,School
264,2023-02-01,262,38.00537955363991,School
264,2023-03-01,262,38.00537955363991,School
264,2023-04-01,262,38.00537955363991,School
264,2023-05-01,262,38.00537955363991,School
265,2022-03-01,262,38.00537955363991,School
265,2022-04-01,262,38.00537955363991,School
265,2022-05-01,262,38.00537955363991,School
265,2022-06-01,262,38.00537955363991,School
265,2022-07-01,262,38.00537955363991,School
265,2022-08-01,262,38.00537955363991,School
265,2022-09-01,262,38.00537955363991,School
265,2022-10-01,262,38.00537955363991,School
265,2022-11-01,262,38.00537955363991,School
265,2022-12-01,262,38.00537955363991,School
265,2023-01-01,262,38.00537955363991,School
265,2023-02-01,262,38.00537955363991,School
265,2023-03-01,262,38.00537955363991,School
265,2023-04-01,262,38.00537955363991,School
265,2023-05-01,262,38.00537955363991,School
266,2022-03-01,943,91.14351384881228,School
266,2022-04-01,943,91.14351384881228,School
266,2022-05-01,943,91.14351384881228,School
266,2022-06-01,943,91.14351384881228,School
266,2022-07-01,943,91.14351384881228,School
266,2022-08-01,943,91.14351384881228,School
266,2022-09-01,943,91.14351384881228,School
266,2022-10-01,943,91.14351384881228,School
266,2022-11-01,943,91.14351384881228,School
266,2022-12-01,943,91.14351384881228,School
266,2023-01-01,943,91.14351384881228,School
266,2023-02-01,943,91.14351384881228,School
266,2023-03-01,943,91.14351384881228,School
266,2023-04-01,943,91.14351384881228,School
266,2023-05-01,943,91.14351384881228,School
267,2022-03-01,943,91.14351384881228,School
268,2022-03-01,262,38.00537955363991,School
268,2022-04-01,262,38.00537955363991,School
268,2022-05-01,262,38.00537955363991,School
268,2022-06-01,262,38.00537955363991,School
268,2022-07-01,262,38.00537955363991,School
268,2022-08-01,262,38.00537955363991,School
268,2022-09-01,262,38.00537955363991,School
268,2022-10-01,262,38.00537955363991,School
268,2022-11-01,262,38.00537955363991,School
268,2022-12-01,262,38.00537955363991,School
268,2023-01-01,262,38.00537955363991,School
268,2023-02-01,262,38.00537955363991,School
268,2023-03-01,262,38.00537955363991,School
268,2023-04-01,262,38.00537955363991,School
268,2023-05-01,262,38.00537955363991,School
269,2022-03-01,943,91.14351384881228,School
269,2022-04-01,943,91.14351384881228,School
269,2022-05-01,943,91.14351384881228,School
269,2022-06-01,943,91.14351384881228,School
269,2022-07-01,943,91.14351384881228,School
269,2022-08-01,943,91.14351384881228,School
